center,left,right,steering,throttle,brake,speed
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_30_45_993.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_30_45_993.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_30_45_993.jpg,0,1,0,30.1903
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_30_46_060.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_30_46_060.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_30_46_060.jpg,0,1,0,30.19036
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_30_46_129.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_30_46_129.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_30_46_129.jpg,0,1,0,30.19028
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_30_46_197.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_30_46_197.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_30_46_197.jpg,0,1,0,30.19032
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_30_46_266.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_30_46_266.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_30_46_266.jpg,0,1,0,30.19028
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_30_46_336.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_30_46_336.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_30_46_336.jpg,0,1,0,30.19033
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_30_46_404.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_30_46_404.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_30_46_404.jpg,0,1,0,30.19028
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_30_46_478.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_30_46_478.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_30_46_478.jpg,0,1,0,30.1903
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_30_46_547.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_30_46_547.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_30_46_547.jpg,0,1,0,30.19031
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_30_46_615.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_30_46_615.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_30_46_615.jpg,0,1,0,30.19029
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_30_46_682.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_30_46_682.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_30_46_682.jpg,-0.1189705,1,0,30.18635
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_30_46_751.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_30_46_751.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_30_46_751.jpg,-0.1189705,1,0,30.18799
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_30_46_822.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_30_46_822.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_30_46_822.jpg,-0.1189705,1,0,30.18893
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_30_46_895.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_30_46_895.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_30_46_895.jpg,-0.1286533,1,0,30.18899
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_30_46_964.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_30_46_964.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_30_46_964.jpg,-0.3221603,1,0,30.17194
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_30_47_034.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_30_47_034.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_30_47_034.jpg,-0.4189139,1,0,30.16206
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_30_47_107.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_30_47_107.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_30_47_107.jpg,-0.02221695,1,0,30.18943
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_30_47_180.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_30_47_180.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_30_47_180.jpg,0,1,0,30.18823
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_30_47_254.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_30_47_254.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_30_47_254.jpg,0.1967726,1,0,30.17057
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_30_47_328.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_30_47_328.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_30_47_328.jpg,0.5450928,1,0,30.12345
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_30_47_399.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_30_47_399.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_30_47_399.jpg,0.4677051,1,0,30.15936
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_30_47_470.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_30_47_470.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_30_47_470.jpg,0.03231427,1,0,30.18631
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_30_47_540.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_30_47_540.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_30_47_540.jpg,0,1,0,30.18743
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_30_47_613.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_30_47_613.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_30_47_613.jpg,0,1,0,30.18944
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_30_47_680.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_30_47_680.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_30_47_680.jpg,-0.04158272,1,0,30.18894
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_30_47_753.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_30_47_753.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_30_47_753.jpg,-0.03189984,1,0,30.18985
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_30_47_825.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_30_47_825.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_30_47_825.jpg,0,1,0,30.19019
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_30_47_892.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_30_47_892.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_30_47_892.jpg,-0.0802766,1,0,30.18902
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_30_47_966.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_30_47_966.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_30_47_966.jpg,-0.2447349,1,0,30.17818
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_30_48_036.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_30_48_036.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_30_48_036.jpg,-0.2447349,1,0,30.18273
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_30_48_104.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_30_48_104.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_30_48_104.jpg,-0.2737836,1,0,30.18306
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_30_48_175.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_30_48_175.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_30_48_175.jpg,-0.2931117,1,0,30.18407
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_30_48_246.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_30_48_246.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_30_48_246.jpg,-0.1576643,1,0,30.19239
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_30_48_320.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_30_48_320.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_30_48_320.jpg,0,1,0,30.18815
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_30_48_391.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_30_48_391.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_30_48_391.jpg,0.09037393,1,0,30.06615
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_30_48_459.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_30_48_459.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_30_48_459.jpg,0.09037393,1,0,30.31427
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_30_48_531.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_30_48_531.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_30_48_531.jpg,0.09037393,1,0,29.52209
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_30_48_606.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_30_48_606.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_30_48_606.jpg,0.02263138,1,0,30.06315
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_30_48_677.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_30_48_677.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_30_48_677.jpg,0,1,0,30.28324
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_30_48_746.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_30_48_746.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_30_48_746.jpg,0,1,0,30.14009
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_30_48_816.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_30_48_816.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_30_48_816.jpg,0,1,0,30.18534
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_30_48_888.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_30_48_888.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_30_48_888.jpg,0,1,0,30.18974
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_30_48_961.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_30_48_961.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_30_48_961.jpg,0.08069104,1,0,30.18955
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_30_49_033.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_30_49_033.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_30_49_033.jpg,0.1774445,1,0,30.18284
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_30_49_108.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_30_49_108.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_30_49_108.jpg,0.1387507,1,0,30.18825
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_30_49_176.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_30_49_176.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_30_49_176.jpg,0.04199716,1,0,30.19039
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_30_49_248.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_30_49_248.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_30_49_248.jpg,0,1,0,30.18965
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_30_49_322.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_30_49_322.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_30_49_322.jpg,0,1,0,30.18982
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_30_49_389.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_30_49_389.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_30_49_389.jpg,0,1,0,30.18989
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_30_49_460.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_30_49_460.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_30_49_460.jpg,0,1,0,30.18986
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_30_49_534.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_30_49_534.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_30_49_534.jpg,0,1,0,30.18986
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_30_49_604.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_30_49_604.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_30_49_604.jpg,0,1,0,30.18987
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_30_49_672.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_30_49_672.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_30_49_672.jpg,0,1,0,30.18987
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_30_49_742.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_30_49_742.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_30_49_742.jpg,0,1,0,30.18985
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_30_49_809.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_30_49_809.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_30_49_809.jpg,0,1,0,30.18985
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_30_49_881.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_30_49_881.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_30_49_881.jpg,0,1,0,30.18986
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_30_49_951.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_30_49_951.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_30_49_951.jpg,0,1,0,30.18985
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_30_50_026.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_30_50_026.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_30_50_026.jpg,0,1,0,30.18986
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_30_50_099.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_30_50_099.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_30_50_099.jpg,0,1,0,30.18985
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_30_50_171.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_30_50_171.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_30_50_171.jpg,0,1,0,30.18986
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_30_50_243.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_30_50_243.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_30_50_243.jpg,0,1,0,30.18987
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_30_50_315.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_30_50_315.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_30_50_315.jpg,0,1,0,30.18986
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_30_50_387.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_30_50_387.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_30_50_387.jpg,-0.02221695,1,0,30.18975
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_30_50_458.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_30_50_458.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_30_50_458.jpg,-0.04158272,1,0,30.1895
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_30_50_525.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_30_50_525.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_30_50_525.jpg,-0.06091081,1,0,30.18939
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_30_50_598.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_30_50_598.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_30_50_598.jpg,-0.06091081,1,0,30.18942
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_30_50_670.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_30_50_670.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_30_50_670.jpg,-0.0705937,1,0,30.1894
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_30_50_744.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_30_50_744.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_30_50_744.jpg,-0.06091081,1,0,30.18976
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_30_50_815.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_30_50_815.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_30_50_815.jpg,0,1,0,30.18969
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_30_50_887.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_30_50_887.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_30_50_887.jpg,0,1,0,30.18986
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_30_50_961.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_30_50_961.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_30_50_961.jpg,0,1,0,30.18991
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_30_51_030.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_30_51_030.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_30_51_030.jpg,0,1,0,30.18991
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_30_51_098.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_30_51_098.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_30_51_098.jpg,0,1,0,30.18993
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_30_51_168.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_30_51_168.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_30_51_168.jpg,0,1,0,30.18993
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_30_51_244.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_30_51_244.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_30_51_244.jpg,0,1,0,30.18995
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_30_51_318.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_30_51_318.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_30_51_318.jpg,0,1,0,30.18992
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_30_51_391.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_30_51_391.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_30_51_391.jpg,0,1,0,30.18993
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_30_51_466.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_30_51_466.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_30_51_466.jpg,0,1,0,30.18992
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_30_51_533.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_30_51_533.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_30_51_533.jpg,0,1,0,30.18995
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_30_51_607.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_30_51_607.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_30_51_607.jpg,0,1,0,30.18994
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_30_51_681.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_30_51_681.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_30_51_681.jpg,0,1,0,30.18995
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_30_51_757.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_30_51_757.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_30_51_757.jpg,0,1,0,30.18993
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_30_51_824.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_30_51_824.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_30_51_824.jpg,0,1,0,30.18993
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_30_51_891.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_30_51_891.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_30_51_891.jpg,0,1,0,30.18995
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_30_51_962.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_30_51_962.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_30_51_962.jpg,0,1,0,30.18993
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_30_52_037.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_30_52_037.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_30_52_037.jpg,0,1,0,30.18994
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_30_52_112.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_30_52_112.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_30_52_112.jpg,0,1,0,30.18993
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_30_52_183.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_30_52_183.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_30_52_183.jpg,0,1,0,30.18993
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_30_52_256.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_30_52_256.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_30_52_256.jpg,0,1,0,30.18994
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_30_52_331.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_30_52_331.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_30_52_331.jpg,0,1,0,30.18992
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_30_52_404.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_30_52_404.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_30_52_404.jpg,0,1,0,30.18992
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_30_52_478.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_30_52_478.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_30_52_478.jpg,0,1,0,30.18991
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_30_52_550.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_30_52_550.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_30_52_550.jpg,0,1,0,30.18995
